design_series|field|verdict|corrected_value|confidence|source
CP1|number_of_fuel_assemblies|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|number_of_control_elements|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|outlet_temperature_c|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|inlet_temperature_c|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|number_of_steam_generators|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|fuel_assembly_type|CONFIRMED||MED|ASN annual report Ch.12: 264-rod assemblies, consistent with 17x17 lattice (same family as CP0)
CP1|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|number_of_turbines|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|turbine_speed_rpm|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|low_pressure_sections|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
CP1|live_steam_pressure_bar|UNVERIFIABLE||LOW|Not found in retrieved snippets this session
