design_series|field|verdict|corrected_value|confidence|source
VVER-210|thermal_power_mwth|CONFIRMED||HIGH|Wikipedia "VVER" technical specifications table + "Novovoronezh Nuclear Power Plant" article (VVER-210 thermal output 760 MWth, first VVER commissioned 1964)
VVER-210|fuel_type|CONFIRMED||HIGH|Standard across VVER family per Wikipedia VVER article (UO2 fuel)
VVER-210|moderator|CONFIRMED||HIGH|Wikipedia VVER article (light water moderated, defining feature of VVER vs RBMK)
VVER-210|coolant|CONFIRMED||HIGH|Wikipedia VVER article (light water coolant)
VVER-210|number_of_coolant_loops|UNVERIFIABLE||LOW|Could not retrieve an explicit source confirming six coolant loops for VVER-210 specifically
VVER-210|operating_pressure_bar|CONFIRMED||HIGH|Wikipedia VVER technical specifications table (VVER-210 first-circuit pressure column value converts to 100 bar, exact match)
VVER-210|enrichment_pct|CONFIRMED||MED|Wikipedia VVER table (VVER-210 enrichment 2.0%, within DB's 2.0-3.0% range)
VVER-210|core_height_m|CONFIRMED||MED|Wikipedia VVER table (VVER-210 core height 2.50 m, exact match)
VVER-210|core_diameter_m|UNVERIFIABLE||LOW|No source found giving VVER-210 core diameter
VVER-210|number_of_fuel_assemblies|WRONG|349|MED|Wikipedia VVER technical specifications table lists VVER-210 fuel assemblies as 349, contradicting DB's 312
VVER-210|number_of_control_elements|UNVERIFIABLE||LOW|No source found giving VVER-210 control element/absorber count specifically (73 could not be confirmed or refuted)
VVER-210|outlet_temperature_c|CONFIRMED||MED|Wikipedia VVER table (VVER-210 core coolant outlet 269C vs DB 270C, within rounding)
VVER-210|number_of_steam_generators|UNVERIFIABLE||LOW|No source found independently confirming six steam generators for VVER-210
VVER-210|fuel_assembly_type|CONFIRMED||HIGH|Wikipedia VVER article (hexagonal fuel assemblies standard across VVER family)
VVER-210|average_burnup_mwd_per_t|WRONG|13000|MED|Wikipedia VVER technical specifications table lists VVER-210 average burnup as 13.0 MWd/kg (13000 MWd/t), contradicting DB's 20000
VVER-210|number_of_turbines|UNVERIFIABLE||LOW|No turbine documentation found specific to VVER-210 (Novovoronezh-1, decommissioned, pre-dates well-documented K-series turbine designations)
VVER-210|turbine_speed_rpm|UNVERIFIABLE||LOW|No turbine documentation found specific to VVER-210
VVER-365|thermal_power_mwth|CONFIRMED||HIGH|Wikipedia VVER technical specifications table + Global Energy Monitor "Novovoronezh nuclear power plant" (VVER-365 thermal output 1325 MWth, unit gross capacity 365 MWe)
VVER-365|fuel_type|CONFIRMED||HIGH|Standard across VVER family per Wikipedia VVER article
VVER-365|moderator|CONFIRMED||HIGH|Wikipedia VVER article (light water moderated)
VVER-365|coolant|CONFIRMED||HIGH|Wikipedia VVER article (light water coolant)
VVER-365|number_of_coolant_loops|UNVERIFIABLE||LOW|Could not retrieve an explicit source confirming six coolant loops for VVER-365 specifically
VVER-365|operating_pressure_bar|CONFIRMED||HIGH|Wikipedia VVER technical specifications table (VVER-365 first-circuit pressure column value converts to 105 bar, exact match)
VVER-365|enrichment_pct|CONFIRMED||MED|Wikipedia VVER table (VVER-365 enrichment 3.0%, within DB's 2.0-3.0% range)
VVER-365|core_height_m|WRONG|2.50|MED|Wikipedia VVER technical specifications table lists VVER-365 core height as 2.50 m, contradicting DB's 2.42 m
VVER-365|core_diameter_m|UNVERIFIABLE||LOW|No source found giving VVER-365 core diameter
VVER-365|number_of_fuel_assemblies|CONFIRMED||MED|Wikipedia VVER technical specifications table (VVER-365 fuel assemblies 349, exact match)
VVER-365|number_of_control_elements|UNVERIFIABLE||LOW|No source found giving VVER-365 control element/absorber count specifically
VVER-365|outlet_temperature_c|WRONG|275|MED|Wikipedia VVER technical specifications table lists VVER-365 core coolant outlet as 275C, contradicting DB's 290C
VVER-365|number_of_steam_generators|UNVERIFIABLE||LOW|No source found independently confirming six steam generators for VVER-365
VVER-365|fuel_assembly_type|CONFIRMED||HIGH|Wikipedia VVER article (hexagonal fuel assemblies standard across VVER family)
VVER-365|average_burnup_mwd_per_t|CONFIRMED||MED|Wikipedia VVER technical specifications table (VVER-365 average burnup 27.0 MWd/kg = 27000 MWd/t vs DB 28000, within rounding)
VVER-365|number_of_turbines|UNVERIFIABLE||LOW|No turbine documentation found specific to VVER-365 (Novovoronezh-2, decommissioned 1990, pre-dates well-documented K-series turbine designations)
VVER-365|turbine_speed_rpm|UNVERIFIABLE||LOW|No turbine documentation found specific to VVER-365
