design_series|field|verdict|corrected_value|confidence|source
VVER-1000/302|number_of_fuel_assemblies|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.20 table (163 fuel assemblies standard across VVER-1000 V-320/V-412/V-428); Springer chapter confirms V-302 as VVER-1000 "small series" sharing this standard core
VVER-1000/302|number_of_control_elements|CONFIRMED|None|MED|MDEP TR-VVERWG-06 p.6/p.20: 61 CPS control-rod assemblies documented as VVER-1000 standard (explicit for V-320/Balakovo; applied to closely related V-302 with MED confidence)
VVER-1000/302|outlet_temperature_c|UNVERIFIABLE|None|LOW|MDEP gives 321C specifically for V-320/Balakovo revision, not independently confirmed for V-302
VVER-1000/302|inlet_temperature_c|UNVERIFIABLE|None|LOW|not retrieved this session
VVER-1000/302|number_of_steam_generators|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.22: "4xPGV-1000M" — standard across VVER-1000 series
VVER-1000/302|fuel_assembly_type|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.5 (generic VVER-1000 feature)
VVER-1000/302|average_burnup_mwd_per_t|UNVERIFIABLE|None|LOW|MDEP p.20 gives max burnup 51.5 MWd/kgU for modern V-320/Balakovo fuel (TVS-2M) — not directly comparable to an "average" burnup figure for older V-302 design
VVER-1000/302|number_of_turbines|CONFIRMED|None|MED|MDEP TR-VVERWG-06 Appendix 1 table shows single 1000 MW turbine per unit consistently across three VVER-1000 variants (V-320, V-412, V-428), supporting 1 turbine as standard for the family
VVER-1000/302|turbine_speed_rpm|UNVERIFIABLE|None|LOW|FLAG: MDEP TR-VVERWG-06 p.27 shows related V-320 design (Balakovo, "large series" descendant of V-302) uses a "K 1000-60/1500-2" turbine — i.e. 1500 rpm, not 3000 rpm. No V-302-specific figure found, but this raises doubt about the claimed 3000 rpm value; recommend targeted follow-up
VVER-1000/302|low_pressure_sections|UNVERIFIABLE|None|LOW|FLAG: MDEP p.27 shows related V-320 design's turbine cycle as "HPC + 3LPC" (3 low-pressure sections, not 4). No V-302-specific data found, same doubt-flag as turbine_speed_rpm above
VVER-1000/302|live_steam_pressure_bar|CONFIRMED|None|MED|Extrapolated from MDEP p.23: Balakovo(V-320)'s current uprated nominal steam pressure is 6.27 MPa at 104% power; back-calculated to 100% design power ~6.03 MPa ~60.3 bar, consistent with claimed 60.0 bar; applied to V-302 with MED confidence since figure is extrapolated, not V-302-specific
VVER-1000/320|thermal_power_mwth|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.20 + footnote 1: Balakovo 4 (V-320) currently runs at 3120 MWt "following modification... operated at 104% of the original design power level" — 3120/1.04=3000 MWt matches claimed design-basis value exactly
VVER-1000/320|fuel_type|UNVERIFIABLE|None|LOW|not retrieved this session
VVER-1000/320|moderator|CONFIRMED|None|MED|MDEP TR-VVERWG-06 p.5
VVER-1000/320|coolant|CONFIRMED|None|MED|MDEP TR-VVERWG-06 p.5
VVER-1000/320|number_of_coolant_loops|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.5, explicit for V-320/Balakovo
VVER-1000/320|operating_pressure_bar|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.22: "Nominal pressure in primary circuit: 15,7 MPa" (=157 bar), explicit for Balakovo NPP Unit 4 (V-320)
VVER-1000/320|enrichment_pct|CONFIRMED|None|MED|MDEP TR-VVERWG-06 p.20: "Max. enrichment 4.4%" for Balakovo/V-320, matching claimed upper bound; lower bound 3.3% not independently confirmed
VVER-1000/320|core_height_m|UNVERIFIABLE|None|LOW|not in MDEP document; generic ~3.55m figure found elsewhere lacks a specific named authoritative source this session
VVER-1000/320|core_diameter_m|UNVERIFIABLE|None|LOW|not retrieved this session
VVER-1000/320|number_of_fuel_assemblies|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.20: "Fuel assemblies number: 163" explicit for Balakovo/V-320
VVER-1000/320|number_of_control_elements|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.6 and p.20: "There are totally 61 CPS ARs at Balakovo 4" / "Control rods number: 61"
VVER-1000/320|outlet_temperature_c|CONFIRMED|None|MED|MDEP TR-VVERWG-06 p.22: "Reactor outlet temperature: 321C" for Balakovo/V-320 at current 104%-uprated power; claimed 320.0C design-basis value is consistent (1C difference attributable to documented power uprate)
VVER-1000/320|inlet_temperature_c|UNVERIFIABLE|None|LOW|not stated in MDEP document; other search results gave inconsistent ~282C figure from unrelated benchmark context
VVER-1000/320|number_of_steam_generators|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.22: "4xPGV-1000M" explicit for Balakovo/V-320
VVER-1000/320|fuel_assembly_type|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.5 (generic "Hexagonal" classification); p.20 additionally names the specific product as TVS-2M
VVER-1000/320|average_burnup_mwd_per_t|UNVERIFIABLE|None|MED|MDEP TR-VVERWG-06 p.20 gives "Max burn-up 51.5 MW-day/kgU" for Balakovo/V-320 — this is a maximum, not the average the claimed field specifies; claimed 42000 is plausible relative to the 51,500 max but not independently confirmed
VVER-1000/320|number_of_turbines|CONFIRMED|None|HIGH|MDEP TR-VVERWG-06 p.27: "Type: K 1000-60/1500-2" — single turbine per unit, explicit for Balakovo/V-320
VVER-1000/320|turbine_speed_rpm|WRONG|1500|HIGH|MDEP TR-VVERWG-06 Appendix 1 p.27, "Turbine" row: Balakovo (V-320) turbine type is "K 1000-60/1500-2" (1500 rpm), directly contrasted in the same table with Kudankulam's (V-412) "K 1000-60/3000-2" (3000 rpm), confirming the "1500" designator is turbine speed. Claimed 3000 rpm is incorrect for V-320 — this reverses a prior "corrected 2026-07 sweep" value noted in the source column, which appears to have been wrong
VVER-1000/320|low_pressure_sections|WRONG|3|HIGH|MDEP TR-VVERWG-06 Appendix 1 p.27, "Thermal cycle" row: Balakovo/V-320 = "HPC + 3LPC" (1 High Pressure Cylinder + 3 Low Pressure Cylinders/sections). Claimed value of 4 is incorrect; correct value is 3 — reverses a prior "corrected 2026-07 audit" value noted in the source column
VVER-1000/320|live_steam_pressure_bar|CONFIRMED|None|MED|Extrapolated from MDEP TR-VVERWG-06 p.23: nominal steam pressure 6.27 MPa at Balakovo's current 104%-uprated power; back-calculated to 100% design power ~6.03 MPa ~60.3 bar, consistent with claimed 60.0 bar design-basis value
